0.682836, 34.8733, 2.77217
-1.12059, 30.3048, -0.580153
-2.12292, 32.221, -2.78429
-4.12506, 27.2319, -2.37592
-1.86497, 32.2024, -1.6621
-0.020942, 33.8283, -0.47309
0.602506, 35.2129, -0.671791
-3.45612, 27.2294, -0.41683
-0.597024, 35.451, 1.99053
-5.27431, 27.0084, 1.4066
-3.11129, 29.3964, -1.29408
1.03857, 36.6328, -1.19735
-2.35874, 31.7302, 1.87841
-3.47434, 28.6189, 2.69829
-1.89197, 30.0593, -2.60513
-3.4248, 26.4338, -1.49194
0.815695, 34.5382, 1.36905
-1.10847, 32.4087, 1.49092
-2.39139, 28.3814, 2.85546
-1.6928, 31.1565, -0.967638
0.745538, 33.8728, 0.35041
-3.02318, 27.6377, 1.94097
-3.5271, 27.3703, 0.797054
-2.05824, 30.509, -0.321381
-4.44338, 26.8784, -1.75861
-3.78207, 26.7885, 1.62191
-0.091676, 35.3716, -2.1194
-0.227704, 33.5677, 0.127252
-2.25665, 30.9835, 2.17783
-1.33043, 30.5798, -1.0133
0.935006, 36.1001, 2.89467
-2.45808, 28.7925, -2.06771
-0.711704, 32.0584, 0.056246
-4.49651, 25.7042, -0.680403
1.08295, 35.0793, 0.325818
-3.73745, 30.1177, -0.474854
-5.7546, 25.6643, -1.94586
-4.8038, 26.6113, 1.04004
-3.86534, 25.5009, -2.69104
-3.1509, 31.0384, 0.644221
-1.49581, 32.2521, -1.508
-3.22683, 29.3162, 2.23281
-3.47572, 26.499, -0.206145
0.407287, 32.6999, 1.217
-2.53846, 31.7115, 2.15806
0.35901, 33.6412, -1.86135
-6.16701, 27.0419, -2.81137
-3.11628, 31.3487, -0.271343
-3.03218, 27.5988, 2.94464
-5.04326, 27.1378, -2.52948
-5.2964, 28.0763, 2.41337
-2.98906, 30.3893, 2.97253
-2.89008, 31.8008, 2.71122
-2.28296, 28.8841, 2.57103
-3.83195, 27.4863, -2.85928
-2.5623, 32.3607, 2.66617
-4.25685, 28.2543, -0.665775
-3.77602, 27.8619, -1.96977
-2.03982, 31.8229, -1.82038
-3.69386, 28.3362, -2.16019
-1.55852, 30.6004, 2.48948
-5.26312, 25.4024, 0.539938
-5.55979, 26.1168, -1.78336
-4.76829, 28.3194, -2.69356
-1.33016, 30.7825, 1.9172
-3.95458, 29.4933, 2.57242
-3.15822, 27.8291, 1.11501
-5.20951, 26.8552, -1.98191
-1.14936, 31.3466, 0.583278
-0.586425, 30.7957, -0.59433
-3.20978, 30.1159, 2.20511
-3.9822, 29.1875, 0.478983
-1.30392, 29.9356, -0.831074
-3.63335, 26.407, -1.01161
-3.18426, 27.3459, 2.09049
-6.105, 25.9559, -0.186875
-3.48306, 26.4007, 2.3881
-1.07317, 29.9053, -1.48651
-3.78944, 27.1251, 0.109178
-4.72969, 27.2107, -2.41803
-1.91467, 30.6341, 1.59043
-4.37037, 27.2079, -0.415078
-5.62445, 26.7758, -2.85565
-3.35686, 28.2546, 2.2545
-4.32238, 26.1178, -3.12817
-4.39961, 27.7434, 2.96725
-2.53482, 28.8996, -2.50373
-2.64147, 29.1434, 1.93211
-5.91843, 27.6254, -3.0068
-4.30299, 26.5299, 0.519831
-5.74637, 26.9035, -2.69447
-4.72795, 27.8612, -2.81957
-6.18908, 26.6659, -1.7333
-4.32669, 25.3767, 2.02515
-3.07494, 28.3028, -1.51341
-6.46906, 26.762, -0.480658
-3.23639, 28.9264, 1.01206
-5.07486, 26.1914, 0.998794
-6.13825, 26.5059, 0.976755
-5.42029, 26.6898, -1.76263
-4.55737, 26.9544, -3.03301
-3.50365, 27.2877, -1.13008
-6.18115, 27.8564, -0.92436
-4.74759, 28.7442, 2.98058
-5.79679, 27.4768, -0.381131
-4.32539, 25.5576, -0.796339
-3.76894, 26.4875, 2.1536
-3.97915, 28.4482, 0.551938
-4.29621, 28.8006, 0.737615
-4.66088, 25.4078, -0.366031
-3.40227, 26.9494, 1.67779
-5.01261, 28.5983, -3.03406
-5.24961, 27.459, -1.72092
-3.15424, 27.1047, 0.152437
-3.23278, 27.5311, 0.832839
-17.8656, 37.7429, -1.17878
-4.39706, 27.7731, 1.96794
-15.7777, 36.3596, -1.809
-4.62171, 28.059, 1.77135
-22.0004, 40.8126, 3.09424
-11.7951, 32.2451, -0.021657
